31594,Hellvetron,United States,Active,2004,Black/Death/Doom Metal,Death Scroll of Seven Hells and Its Infernal Majesties,2012,0.74
31594,Hellvetron,United States,Active,2004,Black/Death/Doom Metal,Death Scroll of Seven Hells and Its Infernal Majesties,2012,0.77
31595,Hellwitch,United States,Active,1984,Technical Death/Thrash Metal,Syzygial Miscreancy,1990,0.96
31595,Hellwitch,United States,Active,1984,Technical Death/Thrash Metal,Syzygial Miscreancy,1990,0.95
31595,Hellwitch,United States,Active,1984,Technical Death/Thrash Metal,Syzygial Miscreancy,1990,0.77
31595,Hellwitch,United States,Active,1984,Technical Death/Thrash Metal,Syzygial Miscreancy,1990,0.82
31595,Hellwitch,United States,Active,1984,Technical Death/Thrash Metal,Syzygial Miscreancy,1990,0.79
31595,Hellwitch,United States,Active,1984,Technical Death/Thrash Metal,Syzygial Miscreancy,1990,0.97
31595,Hellwitch,United States,Active,1984,Technical Death/Thrash Metal,Omnipotent Convocation,2009,0.8
31602,Hemotoxin,United States,Active,2010,Progressive Death/Thrash Metal,Between Forever... and the End,2013,0.8
31602,Hemotoxin,United States,Active,2010,Progressive Death/Thrash Metal,Biological Enslavement,2016,1.0
31604,Her Enchantment,Netherlands,Active,1998,Death/Melodic Black Metal,Sagas,1998,0.95
31606,Her Whisper,Sweden,Changed name,2004,Melodic Death/Power Metal,Children of the Black Soil,2006,0.88
31606,Her Whisper,Sweden,Changed name,2004,Melodic Death/Power Metal,The Great Unifier,2008,0.92
31613,Heretique,Poland,Active,2007,Thrash/Black/Death Metal,Ore Veritatis,2012,0.9
31613,Heretique,Poland,Active,2007,Thrash/Black/Death Metal,De Non Existentia Dei,2016,0.72
31613,Heretique,Poland,Active,2007,Thrash/Black/Death Metal,De Non Existentia Dei,2016,0.75
31622,Hidden,United States,Active,2001,Progressive Black/Doom/Death Metal,Spectral Magnitude,2002,0.1
31622,Hidden,United States,Active,2001,Progressive Black/Doom/Death Metal,Dead Land Energy,2011,0.6
31625,Hideous Deformity,Norway,Unknown,2006,Brutal/Technical Death Metal,Defoulment of Human Purity,2010,0.78
31626,Hideous Divinity,Norway,Active,2007,Technical/Brutal Death Metal,Obeisance Rising,2012,0.85
31626,Hideous Divinity,Norway,Active,2007,Technical/Brutal Death Metal,Cobra Verde,2014,0.87
31627,High Purity,Czech Republic,Active,2010,Brutal Death Metal/Grindcore,Z euforie vězení,2014,0.85
31646,Hollenthon,Austria,Unknown,1999,Symphonic/Folk/Melodic Death Metal,Domus Mundi,1999,0.85
31646,Hollenthon,Austria,Unknown,1999,Symphonic/Folk/Melodic Death Metal,Domus Mundi,1999,1.0
31646,Hollenthon,Austria,Unknown,1999,Symphonic/Folk/Melodic Death Metal,Domus Mundi,1999,0.7
31646,Hollenthon,Austria,Unknown,1999,Symphonic/Folk/Melodic Death Metal,Domus Mundi,1999,0.87
31646,Hollenthon,Austria,Unknown,1999,Symphonic/Folk/Melodic Death Metal,Domus Mundi,1999,0.85
31646,Hollenthon,Austria,Unknown,1999,Symphonic/Folk/Melodic Death Metal,Domus Mundi,1999,0.85
31646,Hollenthon,Austria,Unknown,1999,Symphonic/Folk/Melodic Death Metal,With Vilest of Worms to Dwell,2001,0.97
31646,Hollenthon,Austria,Unknown,1999,Symphonic/Folk/Melodic Death Metal,With Vilest of Worms to Dwell,2001,0.86
31646,Hollenthon,Austria,Unknown,1999,Symphonic/Folk/Melodic Death Metal,With Vilest of Worms to Dwell,2001,0.97
31646,Hollenthon,Austria,Unknown,1999,Symphonic/Folk/Melodic Death Metal,With Vilest of Worms to Dwell,2001,0.96
31646,Hollenthon,Austria,Unknown,1999,Symphonic/Folk/Melodic Death Metal,Opus Magnum,2008,0.95
31646,Hollenthon,Austria,Unknown,1999,Symphonic/Folk/Melodic Death Metal,Opus Magnum,2008,0.8
31646,Hollenthon,Austria,Unknown,1999,Symphonic/Folk/Melodic Death Metal,Opus Magnum,2008,0.8
31646,Hollenthon,Austria,Unknown,1999,Symphonic/Folk/Melodic Death Metal,Opus Magnum,2008,0.75
31646,Hollenthon,Austria,Unknown,1999,Symphonic/Folk/Melodic Death Metal,Opus Magnum,2008,0.8
31646,Hollenthon,Austria,Unknown,1999,Symphonic/Folk/Melodic Death Metal,Opus Magnum,2008,1.0
31646,Hollenthon,Austria,Unknown,1999,Symphonic/Folk/Melodic Death Metal,Opus Magnum,2008,1.0
31646,Hollenthon,Austria,Unknown,1999,Symphonic/Folk/Melodic Death Metal,Opus Magnum,2008,0.8
31647,Hollow Corp.,France,Split-up,2005,Sludge/Thrash/Death Metal,Cloister of Radiance,2007,0.7
31650,Holy Blood,Ukraine,Active,1999,Folk/Death/Black Metal,Странник,2002,0.7
31650,Holy Blood,Ukraine,Active,1999,Folk/Death/Black Metal,Волны танцуют / Waves Are Dancing,2005,0.95
31650,Holy Blood,Ukraine,Active,1999,Folk/Death/Black Metal,Волны танцуют / Waves Are Dancing,2005,0.94
31650,Holy Blood,Ukraine,Active,1999,Folk/Death/Black Metal,Волны танцуют / Waves Are Dancing,2005,0.85
31650,Holy Blood,Ukraine,Active,1999,Folk/Death/Black Metal,Волны танцуют / Waves Are Dancing,2005,0.66
31654,Hope for the Dying,United States,Active,2006,Symphonic/Melodic Death Metal,Hope for the Dying,2008,0.78
31654,Hope for the Dying,United States,Active,2006,Symphonic/Melodic Death Metal,Aletheia,2013,0.8
31654,Hope for the Dying,United States,Active,2006,Symphonic/Melodic Death Metal,Aletheia,2013,1.0
31659,Hordes of Yore,Portugal,Active,2002,Epic Folk Black/Death Metal,Of Splendour and Ruin,2005,0.7
31673,Hoth,United States,Active,2011,Melodic Death/Black Metal,Infinite Darkness,2012,0.78
31673,Hoth,United States,Active,2011,Melodic Death/Black Metal,Infinite Darkness,2012,0.73
31673,Hoth,United States,Active,2011,Melodic Death/Black Metal,Infinite Darkness,2012,0.64
31673,Hoth,United States,Active,2011,Melodic Death/Black Metal,Oathbreaker,2014,0.97
31673,Hoth,United States,Active,2011,Melodic Death/Black Metal,Oathbreaker,2014,0.89
31673,Hoth,United States,Active,2011,Melodic Death/Black Metal,Oathbreaker,2014,0.85
31673,Hoth,United States,Active,2011,Melodic Death/Black Metal,Oathbreaker,2014,1.0
31674,Hour of Penance,Italy,Active,1999,Technical/Brutal Death Metal,Disturbance,2003,0.78
31674,Hour of Penance,Italy,Active,1999,Technical/Brutal Death Metal,Disturbance,2003,0.88
31674,Hour of Penance,Italy,Active,1999,Technical/Brutal Death Metal,Pageantry for Martyrs,2005,0.88
31674,Hour of Penance,Italy,Active,1999,Technical/Brutal Death Metal,The Vile Conception,2008,0.97
31674,Hour of Penance,Italy,Active,1999,Technical/Brutal Death Metal,The Vile Conception,2008,0.98
31674,Hour of Penance,Italy,Active,1999,Technical/Brutal Death Metal,The Vile Conception,2008,0.92
31674,Hour of Penance,Italy,Active,1999,Technical/Brutal Death Metal,The Vile Conception,2008,0.98
31674,Hour of Penance,Italy,Active,1999,Technical/Brutal Death Metal,Paradogma,2010,0.82
31674,Hour of Penance,Italy,Active,1999,Technical/Brutal Death Metal,Paradogma,2010,0.9
31674,Hour of Penance,Italy,Active,1999,Technical/Brutal Death Metal,Paradogma,2010,0.92
31674,Hour of Penance,Italy,Active,1999,Technical/Brutal Death Metal,Paradogma,2010,0.95
31674,Hour of Penance,Italy,Active,1999,Technical/Brutal Death Metal,Sedition,2012,0.81
31674,Hour of Penance,Italy,Active,1999,Technical/Brutal Death Metal,Sedition,2012,0.74
31674,Hour of Penance,Italy,Active,1999,Technical/Brutal Death Metal,Sedition,2012,0.9
31674,Hour of Penance,Italy,Active,1999,Technical/Brutal Death Metal,Sedition,2012,1.0
31674,Hour of Penance,Italy,Active,1999,Technical/Brutal Death Metal,Sedition,2012,0.8
31674,Hour of Penance,Italy,Active,1999,Technical/Brutal Death Metal,Sedition,2012,1.0
31674,Hour of Penance,Italy,Active,1999,Technical/Brutal Death Metal,Regicide,2014,0.5
31674,Hour of Penance,Italy,Active,1999,Technical/Brutal Death Metal,Regicide,2014,0.95
31676,Hugin Munin,Brazil,Active,2007,Melodic Death/Viking Metal,Ten Thousand Spears for Ten Thousand Gods,2011,0.45
31693,Humanity Falls,United States,Active,2008,Experimental Death Metal/Grindcore,Ordaining the Apocalypse,2010,0.92
31693,Humanity Falls,United States,Active,2008,Experimental Death Metal/Grindcore,Ordaining the Apocalypse,2010,0.5
31693,Humanity Falls,United States,Active,2008,Experimental Death Metal/Grindcore,Ordaining the Apocalypse,2010,0.71
31693,Humanity Falls,United States,Active,2008,Experimental Death Metal/Grindcore,Ordaining the Apocalypse,2010,0.86
31700,Hybrid,Spain,Active,2004,Technical Death Metal/Grindcore,Angst,2013,0.85
31700,Hybrid,Spain,Active,2004,Technical Death Metal/Grindcore,Angst,2013,0.8
31706,Hydra,Sweden,Split-up,1995,Melodic Death/Black Metal,Phaedra,2003,0.85
31712,Hyperion,Sweden,Active,2007,Melodic Black/Death Metal,Seraphical Euphony,2016,0.93
31729,Iblis,Italy,Split-up,1994,Symphonic Black/Death Metal,Axiom,2000,0.75
31735,Igneous Human,Sweden,Active,2008,Melodic Death Metal/Rock,Pyroclastic Storms,2009,0.44
31741,Il Sangue,United States,Split-up,2001,Black/Doom/Death Metal,Elegia 4: ...in Still Desolation,2005,1.0
31750,Images of Violence,United States,Active,2003,Brutal Death Metal/Grindcore,Degrade the Shapeless,2006,0.8
31752,Imindain,United Kingdom,Active,2002,Death/Black/Doom Metal,And the Living Shall Envy the Dead...,2007,0.78
31758,Immersed,Canada,Active,2008,Technical Death Metal/Deathcore,In the Ire of Creation,2011,0.9
31771,Impending Doom,Germany,Split-up,1995,Black/Death/Thrash Metal,Apocalypse III - The Manifested Purgatorium,2001,0.89
31772,Imperanon,Finland,Split-up,1999,Melodic Death/Power Metal,Stained,2004,0.55
31772,Imperanon,Finland,Split-up,1999,Melodic Death/Power Metal,Stained,2004,0.75
31772,Imperanon,Finland,Split-up,1999,Melodic Death/Power Metal,Stained,2004,0.5
31772,Imperanon,Finland,Split-up,1999,Melodic Death/Power Metal,Stained,2004,1.0
31772,Imperanon,Finland,Split-up,1999,Melodic Death/Power Metal,Stained,2004,0.51
31777,Impiety,Singapore,Active,1990,Death/Black/Thrash Metal,Asateerul Awaleen,1996,0.94
31777,Impiety,Singapore,Active,1990,Death/Black/Thrash Metal,Asateerul Awaleen,1996,0.79
31777,Impiety,Singapore,Active,1990,Death/Black/Thrash Metal,Skullfucking Armageddon,1999,0.82
31777,Impiety,Singapore,Active,1990,Death/Black/Thrash Metal,Kaos Kommand 696,2002,0.65
31777,Impiety,Singapore,Active,1990,Death/Black/Thrash Metal,Kaos Kommand 696,2002,0.76
31777,Impiety,Singapore,Active,1990,Death/Black/Thrash Metal,Kaos Kommand 696,2002,0.99
31777,Impiety,Singapore,Active,1990,Death/Black/Thrash Metal,Paramount Evil,2004,0.78
31777,Impiety,Singapore,Active,1990,Death/Black/Thrash Metal,Paramount Evil,2004,0.9
31777,Impiety,Singapore,Active,1990,Death/Black/Thrash Metal,Paramount Evil,2004,0.9
31777,Impiety,Singapore,Active,1990,Death/Black/Thrash Metal,Formidonis Nex Cultus,2007,0.85
31777,Impiety,Singapore,Active,1990,Death/Black/Thrash Metal,Formidonis Nex Cultus,2007,0.75
31777,Impiety,Singapore,Active,1990,Death/Black/Thrash Metal,Terroreign - Apocalyptic Armageddon Command,2009,0.75
31777,Impiety,Singapore,Active,1990,Death/Black/Thrash Metal,Terroreign - Apocalyptic Armageddon Command,2009,0.85
31777,Impiety,Singapore,Active,1990,Death/Black/Thrash Metal,Worshippers of the Seventh Tyranny,2011,0.6
31777,Impiety,Singapore,Active,1990,Death/Black/Thrash Metal,Worshippers of the Seventh Tyranny,2011,0.75
31777,Impiety,Singapore,Active,1990,Death/Black/Thrash Metal,Worshippers of the Seventh Tyranny,2011,0.75
31777,Impiety,Singapore,Active,1990,Death/Black/Thrash Metal,Worshippers of the Seventh Tyranny,2011,0.68
31777,Impiety,Singapore,Active,1990,Death/Black/Thrash Metal,Ravage & Conquer,2012,0.5
31777,Impiety,Singapore,Active,1990,Death/Black/Thrash Metal,Ravage & Conquer,2012,0.58
31777,Impiety,Singapore,Active,1990,Death/Black/Thrash Metal,Ravage & Conquer,2012,0.92
31777,Impiety,Singapore,Active,1990,Death/Black/Thrash Metal,Ravage & Conquer,2012,0.57
31786,Impure,Spain,Active,1994,Brutal Death Metal/Grindcore,Corpses...Intense Stench,2003,0.55
31786,Impure,Spain,Active,1994,Brutal Death Metal/Grindcore,Hemicorporectomy,2007,0.85
31803,In Element,Argentina,Active,2003,Melodic Death Metal/Metalcore,Evolution: Begins in Chaos,2005,0.65
31814,In Slumber,Austria,Active,2003,Melodic Death/Black Metal,Scars: Incomplete,2007,0.8
31814,In Slumber,Austria,Active,2003,Melodic Death/Black Metal,Arcane Divine Subspecies,2009,0.55
31819,In Torment,Brazil,Active,1997,Technical/Brutal Death Metal,Paradoxical Visions of Emptiness,2011,0.92
31821,In Vain,Norway,Active,2003,Progressive Death/Black Metal,The Latter Rain,2007,0.9
31821,In Vain,Norway,Active,2003,Progressive Death/Black Metal,Mantra,2010,0.6
31821,In Vain,Norway,Active,2003,Progressive Death/Black Metal,Mantra,2010,0.77
31821,In Vain,Norway,Active,2003,Progressive Death/Black Metal,Ænigma,2013,0.9
31821,In Vain,Norway,Active,2003,Progressive Death/Black Metal,Ænigma,2013,0.97
31825,Inanimate Existence,United States,Active,2010,Progressive/Technical Death Metal,Liberation Through Hearing,2012,0.99
31825,Inanimate Existence,United States,Active,2010,Progressive/Technical Death Metal,A Never-Ending Cycle of Atonement,2014,0.68
31857,Infected Disarray,United Kingdom,Active,2000,Technical Death Metal/Grindcore,Disseminating Obscenity,2009,0.6
31861,Infernaeon,United States,Active,2004,Melodic Death/Black/Thrash Metal,A Symphony of Suffering,2007,0.9
31861,Infernaeon,United States,Active,2004,Melodic Death/Black/Thrash Metal,A Symphony of Suffering,2007,0.4
31861,Infernaeon,United States,Active,2004,Melodic Death/Black/Thrash Metal,A Symphony of Suffering,2007,0.75
31861,Infernaeon,United States,Active,2004,Melodic Death/Black/Thrash Metal,Genesis to Nemesis,2010,0.77
31868,Infernal Poetry,Italy,Split-up,1997,Progressive Deathcore/Death Metal,Beholding the Unpure,2005,0.95
31883,Infinitum,Australia,Active,2004,Technical/Brutal Death Metal,Behold Eradication,2008,0.9
31883,Infinitum,Australia,Active,2004,Technical/Brutal Death Metal,Behold Eradication,2008,0.92
31883,Infinitum,Australia,Active,2004,Technical/Brutal Death Metal,The Sixth Extinction,2012,0.94
31883,Infinitum,Australia,Active,2004,Technical/Brutal Death Metal,The Sixth Extinction,2012,0.9
31883,Infinitum,Australia,Active,2004,Technical/Brutal Death Metal,The Sixth Extinction,2012,1.0
31886,Infliction,Italy,Unknown,1995,Melodic Death/Thrash Metal,The Faint Smell of Suicide,2002,0.89
31891,Ingested,United Kingdom,Active,2006,Brutal Death Metal/Deathcore,Surpassing the Boundaries of Human Suffering,2009,0.92
31891,Ingested,United Kingdom,Active,2006,Brutal Death Metal/Deathcore,Surpassing the Boundaries of Human Suffering,2009,0.86
31891,Ingested,United Kingdom,Active,2006,Brutal Death Metal/Deathcore,Surpassing the Boundaries of Human Suffering,2009,0.9
31891,Ingested,United Kingdom,Active,2006,Brutal Death Metal/Deathcore,Surpassing the Boundaries of Human Suffering,2009,0.59
31891,Ingested,United Kingdom,Active,2006,Brutal Death Metal/Deathcore,Surpassing the Boundaries of Human Suffering,2009,0.85
31891,Ingested,United Kingdom,Active,2006,Brutal Death Metal/Deathcore,Surpassing the Boundaries of Human Suffering,2009,0.77
31891,Ingested,United Kingdom,Active,2006,Brutal Death Metal/Deathcore,Surpassing the Boundaries of Human Suffering,2009,0.75
31891,Ingested,United Kingdom,Active,2006,Brutal Death Metal/Deathcore,Surpassing the Boundaries of Human Suffering,2009,0.58
31891,Ingested,United Kingdom,Active,2006,Brutal Death Metal/Deathcore,Surpassing the Boundaries of Human Suffering,2009,0.55
31891,Ingested,United Kingdom,Active,2006,Brutal Death Metal/Deathcore,The Surreption,2011,0.57
31891,Ingested,United Kingdom,Active,2006,Brutal Death Metal/Deathcore,The Surreption,2011,0.45
31891,Ingested,United Kingdom,Active,2006,Brutal Death Metal/Deathcore,The Architect of Extinction,2015,0.7
31891,Ingested,United Kingdom,Active,2006,Brutal Death Metal/Deathcore,The Architect of Extinction,2015,0.9
31891,Ingested,United Kingdom,Active,2006,Brutal Death Metal/Deathcore,The Architect of Extinction,2015,0.77
31891,Ingested,United Kingdom,Active,2006,Brutal Death Metal/Deathcore,The Architect of Extinction,2015,0.8
31895,Inhume,Netherlands,Active,1994,Brutal Death Metal/Grindcore,Decomposing from Inside,2000,0.79
31895,Inhume,Netherlands,Active,1994,Brutal Death Metal/Grindcore,In for the Kill,2003,0.95
31895,Inhume,Netherlands,Active,1994,Brutal Death Metal/Grindcore,Chaos Dissection Order,2007,0.95
31927,Insidious Decrepancy,United States,Split-up,2000,Brutal/Technical Death Metal,Decadent Orgy of Atrocious Suffering,2002,0.99
31927,Insidious Decrepancy,United States,Split-up,2000,Brutal/Technical Death Metal,The Inerrancy of Profanation,2005,0.8
31927,Insidious Decrepancy,United States,Split-up,2000,Brutal/Technical Death Metal,The Inerrancy of Profanation,2005,0.88
31927,Insidious Decrepancy,United States,Split-up,2000,Brutal/Technical Death Metal,The Inerrancy of Profanation,2005,0.9
31927,Insidious Decrepancy,United States,Split-up,2000,Brutal/Technical Death Metal,The Inerrancy of Profanation,2005,0.75
31927,Insidious Decrepancy,United States,Split-up,2000,Brutal/Technical Death Metal,Extirpating Omniscient Certitude,2009,0.84
31927,Insidious Decrepancy,United States,Split-up,2000,Brutal/Technical Death Metal,Extirpating Omniscient Certitude,2009,0.83
31933,InSomnius Dei,Australia,Active,2005,Ambient/Doom/Death Metal,Illusions of Silence,2007,0.59
31934,Instant Suppression,Russia,On hold,2005,Melodic Death/Progressive Metal,Domain.Nation,2009,0.12
31955,Into Eternity,Canada,Active,1997,Progressive/Melodic Death Metal,Into Eternity,1999,0.95
31955,Into Eternity,Canada,Active,1997,Progressive/Melodic Death Metal,Into Eternity,1999,0.87
31955,Into Eternity,Canada,Active,1997,Progressive/Melodic Death Metal,Dead or Dreaming,2001,1.0
31955,Into Eternity,Canada,Active,1997,Progressive/Melodic Death Metal,Dead or Dreaming,2001,0.45
31955,Into Eternity,Canada,Active,1997,Progressive/Melodic Death Metal,Dead or Dreaming,2001,0.81
31955,Into Eternity,Canada,Active,1997,Progressive/Melodic Death Metal,Dead or Dreaming,2001,0.87
31955,Into Eternity,Canada,Active,1997,Progressive/Melodic Death Metal,Buried in Oblivion,2004,0.92
31955,Into Eternity,Canada,Active,1997,Progressive/Melodic Death Metal,Buried in Oblivion,2004,0.25
31955,Into Eternity,Canada,Active,1997,Progressive/Melodic Death Metal,Buried in Oblivion,2004,1.0
31955,Into Eternity,Canada,Active,1997,Progressive/Melodic Death Metal,Buried in Oblivion,2004,1.0
31955,Into Eternity,Canada,Active,1997,Progressive/Melodic Death Metal,Buried in Oblivion,2004,0.99
31955,Into Eternity,Canada,Active,1997,Progressive/Melodic Death Metal,Buried in Oblivion,2004,0.91
31955,Into Eternity,Canada,Active,1997,Progressive/Melodic Death Metal,Buried in Oblivion,2004,0.9
31955,Into Eternity,Canada,Active,1997,Progressive/Melodic Death Metal,Buried in Oblivion,2004,0.86
31955,Into Eternity,Canada,Active,1997,Progressive/Melodic Death Metal,Buried in Oblivion,2004,1.0
31955,Into Eternity,Canada,Active,1997,Progressive/Melodic Death Metal,Buried in Oblivion,2004,0.99
31955,Into Eternity,Canada,Active,1997,Progressive/Melodic Death Metal,Buried in Oblivion,2004,0.89
31955,Into Eternity,Canada,Active,1997,Progressive/Melodic Death Metal,Buried in Oblivion,2004,1.0
31955,Into Eternity,Canada,Active,1997,Progressive/Melodic Death Metal,Buried in Oblivion,2004,0.95
31955,Into Eternity,Canada,Active,1997,Progressive/Melodic Death Metal,Buried in Oblivion,2004,0.87
31955,Into Eternity,Canada,Active,1997,Progressive/Melodic Death Metal,Buried in Oblivion,2004,0.92
31955,Into Eternity,Canada,Active,1997,Progressive/Melodic Death Metal,The Scattering of Ashes,2006,0.65
31955,Into Eternity,Canada,Active,1997,Progressive/Melodic Death Metal,The Scattering of Ashes,2006,0.8
31955,Into Eternity,Canada,Active,1997,Progressive/Melodic Death Metal,The Scattering of Ashes,2006,0.29
31955,Into Eternity,Canada,Active,1997,Progressive/Melodic Death Metal,The Scattering of Ashes,2006,0.8
31955,Into Eternity,Canada,Active,1997,Progressive/Melodic Death Metal,The Scattering of Ashes,2006,0.49
31955,Into Eternity,Canada,Active,1997,Progressive/Melodic Death Metal,The Scattering of Ashes,2006,0.56
31955,Into Eternity,Canada,Active,1997,Progressive/Melodic Death Metal,The Scattering of Ashes,2006,0.85
31955,Into Eternity,Canada,Active,1997,Progressive/Melodic Death Metal,The Scattering of Ashes,2006,0.93
31955,Into Eternity,Canada,Active,1997,Progressive/Melodic Death Metal,The Scattering of Ashes,2006,0.93
31955,Into Eternity,Canada,Active,1997,Progressive/Melodic Death Metal,The Scattering of Ashes,2006,0.96
31955,Into Eternity,Canada,Active,1997,Progressive/Melodic Death Metal,The Scattering of Ashes,2006,0.97
31955,Into Eternity,Canada,Active,1997,Progressive/Melodic Death Metal,The Scattering of Ashes,2006,0.95
31955,Into Eternity,Canada,Active,1997,Progressive/Melodic Death Metal,The Scattering of Ashes,2006,0.8
31955,Into Eternity,Canada,Active,1997,Progressive/Melodic Death Metal,The Incurable Tragedy,2008,0.82
31955,Into Eternity,Canada,Active,1997,Progressive/Melodic Death Metal,The Incurable Tragedy,2008,0.75
31955,Into Eternity,Canada,Active,1997,Progressive/Melodic Death Metal,The Incurable Tragedy,2008,0.84
31955,Into Eternity,Canada,Active,1997,Progressive/Melodic Death Metal,The Incurable Tragedy,2008,0.59
31955,Into Eternity,Canada,Active,1997,Progressive/Melodic Death Metal,The Incurable Tragedy,2008,0.18
31955,Into Eternity,Canada,Active,1997,Progressive/Melodic Death Metal,The Incurable Tragedy,2008,0.3
31955,Into Eternity,Canada,Active,1997,Progressive/Melodic Death Metal,The Incurable Tragedy,2008,0.65
31955,Into Eternity,Canada,Active,1997,Progressive/Melodic Death Metal,The Incurable Tragedy,2008,0.3
31955,Into Eternity,Canada,Active,1997,Progressive/Melodic Death Metal,The Incurable Tragedy,2008,0.92
31955,Into Eternity,Canada,Active,1997,Progressive/Melodic Death Metal,The Incurable Tragedy,2008,0.68
31955,Into Eternity,Canada,Active,1997,Progressive/Melodic Death Metal,The Incurable Tragedy,2008,0.22
31955,Into Eternity,Canada,Active,1997,Progressive/Melodic Death Metal,The Incurable Tragedy,2008,0.85
31957,Intorment Black,Australia,Active,1997,Black/Death/Doom Metal,The Fallen Shroud,2003,0.76
31971,Iperyt,Poland,Active,2005,Industrial Death/Black Metal,Totalitarian Love Pulse,2006,0.95
31971,Iperyt,Poland,Active,2005,Industrial Death/Black Metal,No State of Grace,2011,0.2
31971,Iperyt,Poland,Active,2005,Industrial Death/Black Metal,No State of Grace,2011,0.35
31971,Iperyt,Poland,Active,2005,Industrial Death/Black Metal,No State of Grace,2011,0.9
31972,Irate Architect,Germany,Active,2004,Technical Death Metal/Grindcore,Visitors,2008,0.9
31972,Irate Architect,Germany,Active,2004,Technical Death Metal/Grindcore,Visitors,2008,0.6
32006,JesusMartyr,Argentina,Active,1997,Death/Thrash/Groove Metal,Sudamerican Porno,1998,0.06
32022,Kain,Germany,Active,2007,Melodic Death/Black Metal,Omega,2011,0.38
32025,Kaliban,Finland,Split-up,1994,Melodic Death/Folk/Power Metal,The Tempest of Thoughts,2002,0.51
32025,Kaliban,Finland,Split-up,1994,Melodic Death/Folk/Power Metal,The Tempest of Thoughts,2002,0.75
32027,Kalodin,Nepal,Active,2006,Symphonic Black/Death Metal,The Bestial Ritualism of Harlotry,2010,0.7
32029,Kambrium,Germany,Active,2005,Symphonic Power/Melodic Death Metal,Dark Reveries,2013,0.7
32034,Kaothic,Spain,Active,2001,Avant-garde| Progressive Death Metal,Order to Chaos,2005,0.8
32035,Kapakmens,Latvia,Active,2013,Death Metal/Hardcore Punk,Anti-pozitīvs,2013,0.85
32039,Karkaos,Canada,Active,2003,Melodic Death Metal/Metalcore,Empire,2014,0.86
32044,Karnak,Italy,Active,1997,Progressive/Technical Death Metal,Dismemberment,2010,0.57
32051,Katalepsy,Russia,Active,2003,Technical Brutal Death/Groove Metal,Autopsychosis,2013,0.95
32051,Katalepsy,Russia,Active,2003,Technical Brutal Death/Groove Metal,Autopsychosis,2013,0.95
32051,Katalepsy,Russia,Active,2003,Technical Brutal Death/Groove Metal,Autopsychosis,2013,0.73
32051,Katalepsy,Russia,Active,2003,Technical Brutal Death/Groove Metal,Autopsychosis,2013,0.9
32051,Katalepsy,Russia,Active,2003,Technical Brutal Death/Groove Metal,Autopsychosis,2013,0.97
32051,Katalepsy,Russia,Active,2003,Technical Brutal Death/Groove Metal,Autopsychosis,2013,0.8
32052,Kataplexis,Canada,Active,2008,Technical Death Metal/Grindcore,Downpour,2014,0.9
32052,Kataplexis,Canada,Active,2008,Technical Death Metal/Grindcore,Downpour,2014,0.6
32059,Kaunis Kuolematon,Finland,Active,2012,Melodic Doom/Death Metal,Kylmä kaunis maailma,2014,0.8
32064,Keltgar,Belgium,Split-up,1998,Gothic/Death/Doom Metal,Wintermist,2000,0.85
